,account,comments,date,likes,text,url
30,capucha_informa,1.0,2020-11-02 18:55:53,1294.0,"ESTA TARDE │Barrotazo y manifestaciones a las afueras de la cárcel  de Alto Hospicio.
 
Familiares de los presxs políticxs se manifestaron durante la jornada de hoy exigiendo su libertad, luego de pasar meses en prisión preventiva sin que las investigaciones avancen y tras 6 meses sin recibir visitas.
 
el aislamiento también es tortura. 
 
Vía @manifestacionesiquique",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123253784_370446194393688_6053010521925396096_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=lXIhFIxtwRwAX-AYJ9k&tp=18&oh=64817424710ffb7b64c0a5cb05f0cafa&oe=5FCC5967
31,capucha_informa,2.0,2020-11-02 17:26:07,888.0,"SAN MIGUEL │HOY durante el Barrotazo Las presas de la cárcel de mujeres manifiestan desde el interior de la cárcel exigiendo la restitución de las visitas, ""el aislamiento es tortura"".",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123443643_3391761027559069_8886146784667188159_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=MfwhUrBmbCEAX9dTlrJ&tp=18&oh=a2042b88581d3b4952bc2ea59dce325f&oe=5FA4C76B
32,capucha_informa,18.0,2020-11-02 17:21:06,290.0,"EL EMPRENDIMIENTO CONSTITUCIONAL DE LA ELITE │ Tras el triunfo en el pasado plebiscito del 25 de octubre de la opción 'Apruebo' que estableció la posibilidad de cambiar la Constitución a través del mismo sistema político partidista y electoral elaborado por Jaime Guzmán y perfeccionado durante la partidocroacia neoliberal, El Mercurio informó sobre la realización de un programa educativo organizado por Libertad y Desarrollo (LyB) -dirigido por la ex ministra de Educación Marcela Cubillos- en conjunto con la Universidad Autónoma (cuyo rector es el militante te de RN y ex canciller Teodoro Rivera) con el fin de ""preparar a eventuales candidatos a constituyentes, futuros asesores de la Convención Constitucional o personas que sigan de cerca el proceso"". 

Así, los ""derrotados"" del pasado proceso electoral por medio del principal centro de influencia factica de la UDI en la creación de políticas públicas apuntadas a subsidiar y desregular al mercado en el ámbito de los servicios publicos durante los últimos 30 años, pretenden seguir incidiendo ideologicamente mediante el diplomado “Desarrollo Institucional: Convención Constituyente”, el cual, según su coordinador académico y también director del Área Política de LyB y ex subsecretario del Interior Rodrigo Ubilla (uno de los principales responsables políticos del asesinato de Camilo Catrillanca y de la represión policial durante la revuelta), busca ""contribuir desde las ideas a las políticas públicas. Esta experiencia es única hasta el momento y permitirá profesionalizar el aporte de quienes sean parte del proceso constituyente”. 

Es decir, una nueva estrategia de la derecha política de introducir la mirada principalmente economicista y neutralizadora de los cambios sociales a un proceso que -supuestamente- pretente dejar atrás la herencia política de Pinochet, pero con el mismo sistema político y electoral establecido por la Constitución del 80 que asegura el poder de veto a la derecha hacia iniciativas de cambio social (regla de los 2 tercios) y la elección a cargos de representación popular a candidatos vinculados a partidos políticos (sistema de listas) en desmedro de candidatos independientes.

Vía @Radiovillaf",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123330444_805957696865494_8941186973864092006_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=K1t4Ko2H8lIAX_xWsmH&tp=18&oh=f6feb45286c73354efa5b70ded65a69a&oe=5FCCBB69&ig_cache_key=MjQzMzY4MzE5OTA1NzQwNjU0MQ%3D%3D.2
33,capucha_informa,142.0,2020-11-02 17:15:41,1748.0,"DENUNCIA │ Brutal detención a 2 personas por parte de uniformados de carabineros y de las FF.AA. 

Esto sucedió Ayer, domingo 1 de noviembre en el sector SOCOVESA de Puerto Montt, donde la joven fue violentamente reducida por los esbirros del estado. 

Vía @radiovillafrancia",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123246609_386141542746221_1937829354148239671_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=XUD_NvZhrM0AX_7ihUj&tp=18&oh=dbe10dd577ac72895f12fe019107c2cc&oe=5FA4A100
34,capucha_informa,9.0,2020-11-02 17:13:12,2570.0,"2 DE NOVIEMBRE │ #SanMiguel Jornada de agitación exigiendo restituir el derecho a visitas de las presas de la cárcel de Mujeres, presas que se han manifestado anteriormente por las condiciones de hacinamiento en el que las mantiene gendarmería, además no contar con agua ni luz.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123526887_2800784430178354_3821262053545436921_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=KgRiPbcC7iYAX8r7p4V&tp=18&oh=55fa86e7956cebbbc3c86087161b68dc&oe=5FA4CEF3
35,capucha_informa,25.0,2020-11-02 17:12:38,563.0,"AYER Los presos de Santiago 1 se manifiestan exigiendo la reanudación de las visitas. 

Libertad a todxs lxs presxs políticos de la Revuelta! 

Vía @coordinadora18octubre",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123496385_200903094892662_1100865718169224748_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=3AXIqBz-M7kAX-BlDGW&tp=18&oh=6eda9ea6aebc2f8ddb243499a64d84ee&oe=5FA4B5CD
36,capucha_informa,2.0,2020-11-02 17:08:05,727.0,"ESTA TARDE │ Manifestaciones afuera del Penal Llankahue de Valdivia exigiendo la libertad de lxs presxs políticxs y la restitución de las visitas a lxs presxs.

Vía  @ChileInformado1",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123196097_1013878959086130_3440397416566238745_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1UzmyFpHUUYAX8lxhGc&tp=18&oh=06078c2ff14af91daefe88b8bca638b7&oe=5FCCA96F&ig_cache_key=MjQzMzY3NjY0NjcxNTY0NzEyOA%3D%3D.2
37,capucha_informa,1.0,2020-11-02 17:07:23,426.0,"ESTA TARDE │ Manifestaciones y Barrotazo en Concepción, afuera de la cárcel El Manzano exigiendo libertad para lxs presxs políticxs. 

Vía @chileinformado1",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123276696_393804021802929_6915726634195858105_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XGBFdUKbhj4AX9aZ7QW&tp=18&oh=31076f8470d7a9cc52ba1616d51b4656&oe=5FA4A845
38,capucha_informa,4.0,2020-11-02 17:06:45,1570.0,#LibertadALosPresxsPolíticos  HOY Barrotazo en la cárcel de mujeres de #SanMiguel.,https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123161233_273779740685732_1256406886748974412_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bfQZyk0Pr1IAX8F114X&tp=18&oh=c3d7d76e9c5d0d6e777292fdea8e2709&oe=5FCD5FD9&ig_cache_key=MjQzMzY3NTk3NjU4MzM5Nzk5MA%3D%3D.2
39,capucha_informa,3.0,2020-11-02 01:48:20,1264.0,"PACOS CRIMINALES│ José Huenante fue desaparecido a sus 16 años por funcionarios de carabineros el 2005, en la población Mirasol de Puerto Montt.

El proceso de investigación por la desaparición de José estuvo repleto de negaciones, obstaculización, extorsión y hostigamiento a su familia.

En un comienzo fueron detenidos y dados de baja los funcionarios de carabineros Patricio Mena, César Vidal y Juan Altamirano, por el delito de secuestro y alteración de evidencia. Sin embargo, posteriormente la causa sería tomada por la Fiscalía Militar quien desestimó las acusaciones, reintegrando a sus funciones a los involucrados en el año 2010.

José fue el segundo desaparecido en democracia, hoy 1 de noviembre de 2020 cumpliría 32 años.

¡Nadie será olvidado!",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123367347_1266173460385848_5294631293366951524_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-ovLax32BdUAX_q4b6s&tp=18&oh=c81adfe46e1de26f114400fc222876ed&oe=5FCC4BFE&ig_cache_key=MjQzMzIxMzcxNTYyODU1OTQ5OA%3D%3D.2
40,capucha_informa,0.0,2020-11-02 01:45:26,339.0,"DIFUNDIMOS │Barrotazos y concentraciones afuera de las cárceles de todo el territorio, por la recuperación de las visitas en las cárceles.

Lunes 2 de noviembre 11:00 hrs. 

¡ABAJO LOS MUROS DE LAS PRISIONES! 

Vía @ofapp_

#LibertadAlxsPresxsPolíticxs",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123144803_181891800087013_3407563829484895105_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=J2IwA--US2gAX98Cf9f&tp=18&oh=6a446d63aaf3ce89dc54694609277e5a&oe=5FCDBE17
41,capucha_informa,21.0,2020-11-02 00:16:21,450.0,"REPRESIÓN POLICIAL │ “Durante la madrugada del pasado 26 de octubre un hombre de 32 años persona fue detenida por Carabineros en la comuna de Hijuelas (Quinta Región) luego de ser sorprendida infringiendo el toque de queda, momento en el que un funcionario policial sin mediar ningún tipo de diálogo comenzó a propinarle numerosos golpes de puño, además de azotar la cabeza de la persona contra una muralla.

Agresión completamente desmedida que fue captada por una cámara de seguridad privada, la cual continuó después de que otro carabinero bajara de un vehiculo policial para seguir golpeando a la víctima que, tras ser llevada a un recinto policial, quedó detenido por una infracción al artículo 318 del Código Penal (delito contra la salud pública) y también debido al desacato a una medida cautelar de arresto domiciliario total.

Finalmente, el subprefecto de la Prefectura Marga Marga, teniente coronel Pablo Silva confirmó la baja de ambos funcionarios tras la agresión por no cumplir los protocolos para la detención, esto tras se difundiera la grabación por redes sociales en donde los ahora ex uniformados se les muestra ejerciendo dichos actos de abuso de poder y violencia injustificada.

En este sentido, la Fiscalía Regional de Valparaíso fue informada de la mencionada situación que involucra a la institución policial dirigida por Mario Rozas, por lo que ya comenzó a dar curso a una investigación criminal por los delitos de apremios ilegítimos en contra de los policías dados de baja.”
Vía @radiovillafrancia",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123366651_202322731512438_5694824110620780478_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=aGVNOwUjos4AX9o6xKq&tp=18&oh=4304d5c99223417333a018553887c71e&oe=5FA538B3
42,capucha_informa,8.0,2020-11-02 00:05:48,1310.0,"PRESXS POLÍTICXS │ Lunes 2 de noviembre jornada de agitación por el retorno de las visitas en las cárceles. 

AISLAMIENTO ES TORTURA!

Vía @aignicion",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123144733_352936309123571_8652097191001184762_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=dwI_IG1PJNcAX9ERkZM&tp=18&oh=85379b43c5c86932a74270372d7db20a&oe=5FCCA654&ig_cache_key=MjQzMzE2MjExNDc5MjYyNTIxNg%3D%3D.2
43,capucha_informa,1.0,2020-11-01 01:50:23,260.0,"DECLARACIONES │ Coordinadora de victimas de trauma ocular desmiente a políticos que habrían impulsado proyecto de ley que busca reparación por parte del estado, la Coordinadora no habría participado en la formulación de este proyecto como se menciono.

Vía @victimastraumaocular",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123126252_1231184460601698_2372884469554377934_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5jLlbvYtdo8AX80QFF6&tp=18&oh=a2690c8fccb5178cffa36800682cc741&oe=5FCC87B5&ig_cache_key=MjQzMjQ4OTk3NTQ0NTg5ODY4OA%3D%3D.2
44,capucha_informa,8.0,2020-11-01 01:49:43,2356.0,"AYER │ Organizaciones ciclistas realizaron velatón por Christian Martínez, otro ciclista atropellado por un bus de Transantiago en Av Santa Isabel con Carmen, comuna de Santiago Centro. 

Nuevamente la irresponsabilidad de lxs conductores termina con la vida de un joven ciclista #NoMasMuertxsPorPedalear 

Vía @stgonorte.pedalea",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123338410_167624374994808_8212928856914252859_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=_avHar6NGmQAX-2yVgl&tp=18&oh=22ce1a68d55e690ab1a4e9f3590e5bb4&oe=5FCC36C7
45,capucha_informa,4.0,2020-11-01 01:48:20,458.0,"DIFUNDIMOS │ MAÑANA 

Nueva jornada de Revolución ciclista, Punto de encuentro Parque Almagro, 11:00 hrs #NoMasMuertxsPorPedalear 

La calle no se suelta, nada ni nadie esta olvidado 

Vía @revolucionciclista",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123377124_194310982294129_1989432465382920735_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=okAnfQ8xq5IAX-QgHsH&tp=18&oh=5bedf42e044a6de59743ed733505435e&oe=5FCA7D0B&ig_cache_key=MjQzMjQ4ODk0NTYyNjg0OTEwNg%3D%3D.2
46,capucha_informa,0.0,2020-11-01 01:47:46,397.0,"DIFUNDIMOS │ MAÑANA 

Gran CicloMarcha auto convocada La Serena y Coquimbo #NoMasMuertxsPorPedalear desde las 10:00 AM 

Puntos de inicio
• Coquimbo: Plaza Kevin Gómez (Ex américas) 10:00
• La Serena: Plaza Romario Veloz (Mall Plaza) 10:00

Punto de encuentro
• Enjoy  Peñuelas 11:00 AM 

Vía @cuidateyresiste @coquimbo_reactivo",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123138834_1023470848169538_5122673249777798125_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Vk8mUqiA9LUAX9UcDo_&tp=18&oh=1bc455a41fa31caea2c86b7f6a6c1780&oe=5FCAE81D&ig_cache_key=MjQzMjQ4ODY2MTgzMTY4MjMzOQ%3D%3D.2
47,capucha_informa,0.0,2020-11-01 01:47:16,419.0,"HOY │ Movilización en la comuna de La Granja contra el nefasto #MalGobierno de Piñera, La calle no se suelta hasta que renuncie el tirano. 

Vía @envivoaquiyahoraofficial",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123138835_639765020051838_516500172398523901_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=qop1WfIe9nkAX9uYKsY&tp=18&oh=3415c98c2b68214bc87b53ac36ee44de&oe=5FA49401
48,capucha_informa,34.0,2020-11-01 01:46:20,3981.0,"#PacosAsesinos │ Tania, brigadista de salud fue brutalmente atacada el 23 de octubre por funcionarios de carabineros con gas pimienta y asegura hasta hoy no poder ver porque tiene sus corneas quemadas. 

Esto ocurrió mientras grababa los nombres de los funcionarios que se encontraban hostigando a los brigadistas y fue cuando un #PacoSinGloria la ataco.
 
“Me tiraron gas pimienta a mi vía respiratoria, ojos, nariz, boca y eso me produjo perdida de conocimiento y llegué sin saturación a la posta central de urgencia, mi hija también tuvo shock anafiláctico por el tema del gas pimienta, debido a la alergia que produce”.

La brutalidad de la policía chilena que ataca indiscriminadamente  a todos por igual deja en evidencia que los elementos de ""protección personal"" son utilizado para atacar a civiles, el armamento ""no letal"" utilizado para mutilar a manifestantes y los ""elementos disuasivos"" para castigar a aquellos que se manifiesten sea de forma pacifica o confrontacional.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123144548_2129047430562096_5201823453763400140_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Amh1b4LZ6eEAX95AazN&tp=18&oh=9f3fc02b663a4648ba9f52733ce49639&oe=5FCCE126&ig_cache_key=MjQzMjQ4NzkzNzgxMTExNDk1NQ%3D%3D.2
49,capucha_informa,137.0,2020-10-31 02:45:35,2784.0,"HOY│ Familiar de carabinero muerto por un disparo en Wallmapu alega que el oficial habría sido enviado a allanamiento sin experiencia ni protección en un vehículo no blindado. 

Tío del funcionario descarta que grupos Mapuche participaron en la muerte del carabinero, alega que se sienten desprotegidos y vulnerados por la institución, ""No tenemos Apoyo"".",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123142875_1371932133198571_1104715768724803415_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=DvqtUH94In4AX9cA7Y_&tp=18&oh=a1a0b2d17d5abd09197231a4115c0086&oe=5FA502C7
50,capucha_informa,16.0,2020-10-31 02:30:35,1646.0,"DECLARACIÓN │ Lof rofue frente a la represión y la muerte
de un funcionario de carabineros
 
El Lof Rofue emite la siguiente declaración por los hechos que han ocurrido en el día de hoy viernes 30 de octubre de 2020 y que involucra el espacio de nuestro territorio donde hechos de violencia que surgen en la Ruta 5 Sur espacio propio mapuche, culmina con la muerte de un carabinero de las fuerzas policiales.
Kiñe: Declaramos ante el pueblo mapuche, opinión pública y sociedad en general, que el Lof Rofue ha sido históricamente violentado y perseguido por el Estado Chileno a consecuencia de la lucha digna del territorio.
Epu: Rofue como otros Lof del Wallmapu comparte plenamente el derecho de reclamos de tierras usurpadas por el parte del Estado, particulares y empresas que, bajo supuesta legitimidad de sus propiedades, ocupan tierras que históricamente son mapuche y que han llegado a manos de colonos por vías fraudulentas.  Entonces, como comunidad respaldamos la demanda del Sector Renaco Bajo de nuestro territorio Makewe, el que se encuentra controlado por las comunidades del sector.
Küla: Como Lof no contamos con mayores antecedentes de los hechos ocurridos en la muerte del carabinero, sin embargo, lamentamos la muerte de un mapuche, que en defensa de los intereses de los ricos, ofrece su vida. Así también, lamentamos profundamente los asesinatos de nuestros pu peñi y pu lamien a manos del Estado chileno y argentino, y que aún no tienen justicia. 
Meli: El sustento del gobierno por un acto de emboscada y material de guerra utilizado en este caso nos merece una profunda desconfianza, pues los montajes en el wallmapu son una práctica recurrente.
Kechu: Finalmente, declaramos a la opinión pública, que justificándose en la muerte del carabinero, las comunidades fueron violentadas por la policía, realizando vuelos rasantes en helicóptero, golpizas, controles de identidad ilegales e invasión de espacios sagrados. Así como también la persecución a nuestras autoridades ancestrales.
 
Amulepe taiñ weichan. 
Kiñe weichafe txananagle, Marri weichafe witxapürrayai.
Marrichiwew.
 
Rofue, 30 octubre 2020.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123111091_778936326284187_3147853911492672176_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ssVVguxhIn4AX-Ys3I_&tp=18&oh=b801433b9f8ddaac4f574215a0bf31d0&oe=5FCBCD0B&ig_cache_key=MjQzMTc4NTQzMDMzNTkxNTQ1MQ%3D%3D.2
51,capucha_informa,354.0,2020-10-31 01:47:31,9203.0,"Una vez mas la brutalidad policial contra manifestantes destruye la teoría de que esto es una ""Democracia"".

En total impunidad agreden a la Tía Pikachu y la rocían con gas pimienta, mientras detienen y reprimen a los demás manifestantes",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123039669_926875247849173_5898077185273848793_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=wFwGisAwAmoAX8XR_yU&tp=18&oh=ce5fd0268f45798155638042d1bc522d&oe=5FA4E13E
52,capucha_informa,5.0,2020-10-31 00:23:19,2981.0,"#PlazaDignidad│ AHORA Manifestantes se congregan en Plaza de la Dignidad a exigir la liberación de todos lxs presxs de la Revuelta.

Nadie está olvidado",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123121450_2800721133523314_3198837591189451393_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4UlsnXmdhwsAX-lgUeH&tp=18&oh=ae4ee5258292baad17ba5932606de0eb&oe=5FA531A0
53,capucha_informa,37.0,2020-10-30 19:35:34,3406.0,"GRAVE │ DENUNCIA Vecinos denuncian que funcionarios de carabineros de Colina habrían golpeado a hombre e intentado abandonarlo en la plaza frente al campamento Los de Repente.

Vía @el_capucha_informa_chillan1",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123034212_356478725608213_6917379859740205528_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BbTMbocb7aAAX9GYCxS&tp=18&oh=f901efa20047b8f06e28a4128062024b&oe=5FA4E292
54,capucha_informa,5.0,2020-10-30 17:50:19,1418.0,"CONVOCATORIAS │ VIERNES 30 DE OCTUBRE 

Jornada de protesta nacional en todos los territorios por la libertad de todxs lxs presxs políticxs y por la Renuncia de Piñera. 

•Santiago: Concentración, Plaza Dignidad 17 hrs

•Arica: Once comunitaria, Rotonda Tucapel 18 hrs  @aricasocial

•Iquique: ""Gran marcha de la resistencia"", Plaza Condell 18 hrs @manifestacionesiquique

•Copiapó: Convocatoria, Frente a la intendencia 17 hrs @copiapo_resistencia

•Coquimbo: Concentración, Plaza de la Resistencia 
@Coquimbo_reactivo

•La Serena: Concentración, Plaza de la Revolución 
@cuidateyresiste

•Valparaíso:  Día Nacional del Ejecutado y la Ejecutada Política, Plaza de la Resistencia (Ex Aníbal Pinto) 17 hrs @movilizacionesvalpoyvina 

 •La Pincoya: Convocatoria Paragua con Recoleta 21 hrs @pinkoyadespierta
 
•San Felipe: Convocatoria ""Viernes de Costumbre"", Plaza Dignidad 19 hrs @sanfe_organizado

•Rancagua: Convocatoria, Rotonda Alameda 18:30 hrs @cordon_rancagua",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123119243_200404624934772_5367786768520975544_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=DLg4d1CqPz4AX-f1-sN&tp=18&oh=4bc50117f7a713991ce35f481f65e446&oe=5FCB6415
55,capucha_informa,7.0,2020-10-30 15:33:28,1356.0,"HOY │ PROTESTA NACIONAL 17 hrs

Jornada de protesta nacional en todos los territorios por la libertad de todxs lxs presxs políticxs y por la Renuncia de Piñera. 

""La fiesta de la democracia"" no nos devolverá a nuestrxs compañerxs caídos, no le devolvió la libertad a lxs presxs políticxs de la Revuelta, no recompondrá las vidas de lxs mutiladxs y violentados por el Estado, por eso seguiremos manifestándonos en todos los territorios, contra un sistema judicial hecho a la medida de los violadores de DDHH.

Exigimos la libertad de todxs lxs presxs Políticxs, secuestrados por el Estado, con prisiones preventivas abusivas que ya superan el año en algunos casos, con pruebas insuficientes y montadas por la policía que mantienen a nuestros compañerxs privados de libertad por luchar. 

No son casos AISLADOS, son violaciones SISTEMÁTICAS de DDHH por parte del estado, sus esbirros y su brazo armado.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123314713_2775867116015027_901913279599780998_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=IdmapTrDfAsAX_wthHw&tp=18&oh=41e272c6ba85eef5c88dd77c561d107f&oe=5FCC2D27&ig_cache_key=MjQzMTQ1NDY5NTg0MjU2MDgyMQ%3D%3D.2
56,capucha_informa,6.0,2020-10-30 15:32:28,938.0,"HOY │ PROTESTA NACIONAL 17 hrs

Jornada de protesta nacional en todos los territorios por la libertad de todxs lxs presxs políticxs y por la Renuncia de Piñera. 

""La fiesta de la democracia"" no nos devolverá a nuestrxs compañerxs caídos, no le devolvió la libertad a lxs presxs políticxs de la Revuelta, no recompondrá las vidas de lxs mutiladxs y violentados por el Estado, por eso seguiremos manifestándonos en todos los territorios, contra un sistema judicial hecho a la medida de los violadores de DDHH.

Exigimos la libertad de todxs lxs presxs Políticxs, secuestrados por el Estado, con prisiones preventivas abusivas que ya superan el año en algunos casos, con pruebas insuficientes y montadas por la policía que mantienen a nuestros compañerxs privados de libertad por luchar. 

No son casos AISLADOS, son violaciones SISTEMÁTICAS de DDHH por parte del estado, sus esbirros y su brazo armado.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/123102385_699817253979485_5894759432651927750_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=1izsoGu-HQoAX_zoS0E&tp=18&oh=bec3c4476792547bd187d900c13a4afa&oe=5FCCBAC3&ig_cache_key=MjQzMTQ1NDE4OTI4NzkyMDY0MA%3D%3D.2
57,capucha_informa,6.0,2020-10-30 15:31:54,1457.0,"HOY │ PROTESTA NACIONAL 17 hrs

Jornada de protesta nacional en todos los territorios por la libertad de todxs lxs presxs políticxs y por la Renuncia de Piñera. 

""La fiesta de la democracia"" no nos devolverá a nuestrxs compañerxs caídos, no le devolvió la libertad a lxs presxs políticxs de la Revuelta, no recompondrá las vidas de lxs mutiladxs y violentados por el Estado, por eso seguiremos manifestándonos en todos los territorios, contra un sistema judicial hecho a la medida de los violadores de DDHH.

Exigimos la libertad de todxs lxs presxs Políticxs, secuestrados por el Estado, con prisiones preventivas abusivas que ya superan el año en algunos casos, con pruebas insuficientes y montadas por la policía que mantienen a nuestros compañerxs privados de libertad por luchar. 

No son casos AISLADOS, son violaciones SISTEMÁTICAS de DDHH por parte del estado, sus esbirros y su brazo armado.",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/122834212_459827711651681_548821513221232427_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Rhb6N8Tt_MIAX-4uAEv&tp=18&oh=84c985d3029c1005f4c6dd0d33b07b37&oe=5FCC72C0&ig_cache_key=MjQzMTQ1MzkxMDUyNjMxMjcyMQ%3D%3D.2
58,capucha_informa,8.0,2020-10-30 15:26:17,715.0,"DIFUNDIMOS │ ""Mauricio Jara recibió el impacto de una bomba lacrimógena en su cráneo en el contexto de represión durante a la Revuelta Popular. Hoy necesita con urgencia costear un implante craneal que cuesta $6.497.334.

Mauricio no ha tenido ningún tipo de ayuda por parte del Estado, quien es el responsable directo de la situación por la que está pasando.

Es por ello que estamos levantando esta campaña para recaudar fondos a través de una rifa. En las imágenes podrás saber cómo ayudar y cuáles son los pasos a seguir para comprar un número.

¡Solo el pueblo ayuda al pueblo!""

Vía @resistencia_visual",https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/e35/122822367_795935157647400_4564861367790257067_n.jpg?_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=oLPZSgpkyZAAX-KgNmp&tp=18&oh=998dd1126da4fa371914b0b54895aaf6&oe=5FCC8139
